first_name	last_name	gender	dob	state	phone	zip	age	cost
Carman	Doe	F	1/5/1932	IA	15982633079	21616	89	cost
Alex	Fryer	M	8/10/2003	IA	1397723974	95735	17	cost
Lisa	Do	F	3/12/1949	TX	4462138205	30636	72	cost
Lisa	Crisp	F	7/12/1971	VT	2543161744	5221	50	cost
Thomas	Crisp	M	9/23/1964	CA	12442361903	68998	56	cost
John	Crisp	M	6/20/1963	VT	2784214945	11323	58	cost
Alex	Doughnut	F	1/12/2009	TX	15061823237	91196	12	cost
Carman	Crisp	F	4/26/1914	VT	4202513489	26824	107	cost
Alex	Curler	M	3/15/2028	TX	7784377968	87698	-7	cost
Ben	Crisp	M	4/2/1980	TX	18203841203	13883	41	cost
Alex	Dough	M	9/22/1987	CA	6421593308	55706	33	cost
Alex	Sourdough	F	11/8/1954	IA	7462361010	58220	66	cost
Jim	Crisp	M	4/17/1944	CA	3827104970	52771	77	cost
Asheley	Sourdough	F	10/10/1916	CA	6943024526	67293	104	cost
Asheley	Do	F	2/17/1967	CA	4718796346	20910	54	cost
Lisa	Crisp	F	6/29/1985	CA	1663358660	38519	36	cost
Lisa	Fryer	F	6/30/2007	IA	15697223433	43423	14	cost
Alex	Fryer	M	1/25/1967	TX	8218253253	80298	54	cost
Carman	Do	F	5/5/1953	IA	18935668065	52267	68	cost
Ben	Do	M	4/19/1990	IA	16393775185	80005	31	cost
Lisa	Doughnut	F	6/14/1982	IA	13175211404	76995	39	cost
Todd	Crisp	M	1/13/1920	CA	5487543392	16950	101	cost
Asheley	Doughnut	F	6/7/1928	IA	1905055490	56655	93	cost
Lisa	Doughnut	F	3/16/1982	CA	12284424974	48414	39	cost
Ashleigh	Curler	F	3/13/1950	CA	6415804081	5608	71	cost
John	Sourdough	M	1/6/1960	IA	7934033984	85198	61	cost
Jim	Dough	M	7/31/1994	TX	2895821639	91463	26	cost
Todd	Sourdough	M	9/13/1961	CA	3965135296	8781	59	cost
John	Doughnut	M	3/19/2003	VT	4662788152	60626	18	cost
Alex	Do	M	3/25/1953	IA	2391184986	67402	68	cost
Jim	Do	M	1/28/1982	IA	6565471565	3378	39	cost
Lisa	Doe	F	11/26/1913	TX	12436027660	92595	107	cost
Thomas	Curler	M	3/7/2020	VT	5686198156	12391	1	cost
Carman	Doe	F	4/24/1964	VT	2164333758	51778	57	cost
Thomas	Dough	M	7/20/1934	VT	5542573877	72730	87	cost
Lisa	Doughnut	F	8/16/2029	IA	7938578091	45695	-9	cost
Ashleigh	Doughnut	F	9/28/1936	TX	11752402637	36914	84	cost
Todd	Fryer	M	3/31/1929	CA	2974183573	42324	92	cost
Ashleigh	Dough	F	2/5/1915	TX	4496016938	99010	106	cost
Lisa	Fryer	F	5/13/1929	TX	4433192912	14142	92	cost
Lisa	Doe	F	5/29/1915	VT	4865642619	96566	106	cost
Alex	Doe	F	12/12/1954	TX	4245117294	83992	66	cost
Carman	Sourdough	F	11/2/1938	VT	17077038981	79376	82	cost
Asheley	Sourdough	F	11/10/1948	IA	16058877498	11461	72	cost
Lisa	Fryer	F	2/23/1971	TX	1727532412	47271	50	cost
Thomas	Curler	M	4/18/2024	VT	16197883663	39834	-3	cost
Ashleigh	Curler	F	3/28/1986	CA	1286833321	75618	35	cost
John	Do	M	12/21/1985	CA	4627181014	99746	35	cost
Alex	Doughnut	M	5/12/1959	VT	15621944192	54109	62	cost
Ashleigh	Curler	F	9/25/1992	TX	12362928651	76349	28	cost
Jim	Do	M	6/30/1988	TX	8676266752	74218	33	cost
Jim	Sourdough	M	12/30/2025	TX	5944326761	39603	-5	cost
Todd	Dough	M	10/4/1999	CA	2758067485	48493	21	cost
Lisa	Dough	F	12/14/1937	CA	12835288793	19278	83	cost
Jim	Dough	M	12/25/1992	IA	13348848045	47622	28	cost
John	Curler	M	1/27/1916	CA	13784498636	86963	105	cost
Ashleigh	Fryer	F	6/25/1930	CA	1848668566	14518	91	cost
Ben	Crisp	M	8/13/1975	IA	8752526993	50156	45	cost
Ben	Do	M	5/30/2017	TX	1383943057	36283	4	cost
Todd	Sourdough	M	4/11/2028	TX	3968605469	57812	-7	cost
Jim	Crisp	M	11/13/1976	TX	8225883733	49076	44	cost
Carman	Crisp	F	10/17/2007	CA	7036375331	61810	13	cost
Carman	Crisp	F	1/31/2003	TX	16357776544	1603	18	cost
Alex	Doughnut	F	1/16/1962	TX	8655688720	47889	59	cost
Lisa	Dough	F	9/9/1936	CA	7366313140	3436	84	cost
Asheley	Curler	F	2/6/1936	TX	8615708860	48132	85	cost
Lisa	Dough	F	2/8/1936	VT	8941054751	11040	85	cost
Ashleigh	Crisp	F	7/21/1936	IA	4456225546	21720	85	cost
Jim	Dough	M	5/21/1992	CA	18284666578	60387	29	cost
Lisa	Doe	F	10/19/2002	VT	14038625519	91491	18	cost
Carman	Dough	F	8/29/1954	CA	1994688727	67881	66	cost
Jim	Curler	M	6/5/1961	TX	1908263230	75170	60	cost
John	Dough	M	6/6/1965	IA	5653422981	77941	56	cost
Ben	Do	M	8/28/1926	VT	15913633596	20768	94	cost
Ben	Fryer	M	12/30/1920	VT	4511314289	47765	100	cost
John	Doughnut	M	4/15/1946	IA	1647148122	12793	75	cost
Ben	Dough	M	10/3/2014	IA	7753588945	7777	6	cost
Ashleigh	Curler	F	6/26/2002	TX	8202707378	63208	19	cost
Jim	Crisp	M	4/12/1917	IA	5133066405	49461	104	cost
Todd	Do	M	7/21/1912	VT	1471605037	90357	109	cost
Thomas	Fryer	M	3/31/2013	CA	14513175883	11820	8	cost
Asheley	Crisp	F	1/30/1964	CA	8045762367	30164	57	cost
Carman	Crisp	F	10/28/1953	TX	7174811014	18761	67	cost
Carman	Do	F	2/9/1939	VT	7832312524	77307	82	cost
Carman	Sourdough	F	3/7/1948	IA	3396105355	56178	73	cost
Jim	Fryer	M	7/17/2024	TX	8914946699	7663	-3	cost
Todd	Doe	M	2/4/1917	VT	3724532102	6490	104	cost
Lisa	Doe	F	2/11/1948	TX	4051717464	67441	73	cost
Lisa	Fryer	F	7/2/1964	IA	7428674441	82075	57	cost
Carman	Do	F	10/17/1981	VT	3217466887	92891	39	cost
Ashleigh	Do	F	12/15/2010	CA	14833844515	90980	10	cost
Todd	Fryer	M	5/22/1928	VT	2378943063	21935	93	cost
John	Crisp	M	6/11/1948	CA	2964797947	73376	73	cost
Asheley	Curler	F	3/9/1977	IA	11976134495	44280	44	cost
Todd	Sourdough	M	9/1/1954	CA	16415671659	98750	66	cost
Todd	Fryer	M	5/11/1962	IA	5927061413	64884	59	cost
Asheley	Curler	F	2/9/1936	TX	6163475239	85573	85	cost
Carman	Doughnut	F	7/1/1919	VT	7302866156	50629	102	cost
Asheley	Doughnut	F	2/13/2031	TX	2834447180	26170	-10	cost
Carman	Crisp	F	12/10/1969	TX	7032648459	4298	51	cost
Asheley	Curler	F	12/18/1922	IA	2698682746	45212	98	cost
Carman	Curler	F	6/5/1929	IA	1411633807	34225	92	cost
Alex	Do	F	7/9/1915	IA	8501465101	64979	106	cost
Carman	Do	F	3/27/1988	IA	14672054476	99002	33	cost
Alex	Crisp	F	6/26/1970	CA	6118653767	22917	51	cost
Alex	Dough	M	10/11/1920	IA	1494748974	39380	100	cost
Alex	Curler	M	8/8/2024	VT	2817353276	34694	-4	cost
Alex	Sourdough	F	7/7/1964	TX	2848271823	84834	57	cost
Jim	Doughnut	M	11/21/2025	TX	6552215121	89611	-5	cost
Lisa	Doughnut	F	6/1/2014	IA	1483458233	32458	7	cost
Alex	Doughnut	M	7/18/1994	IA	11712187754	6177	27	cost
Alex	Dough	M	1/21/1940	VT	3031855273	43598	81	cost
Alex	Doe	F	5/14/1950	TX	1834882750	48394	71	cost
Ben	Sourdough	M	2/6/2027	TX	6623475241	54639	-6	cost
Ben	Do	M	7/27/1945	VT	5513351587	64022	75	cost
Todd	Sourdough	M	12/7/1994	TX	2471766613	29900	26	cost
John	Dough	M	1/2/1937	VT	3421455376	22557	84	cost
Thomas	Sourdough	M	6/28/2030	VT	12993017003	14788	-9	cost
Lisa	Sourdough	F	12/19/1915	IA	4567501053	44352	105	cost
Alex	Fryer	M	3/14/1917	TX	5854702557	56506	104	cost
Ben	Dough	M	5/19/1969	VT	3995181625	78801	52	cost
Alex	Do	M	4/24/2019	IA	1781588597	50016	2	cost
Ben	Do	M	1/6/2011	TX	7413907700	61939	10	cost
John	Crisp	M	8/2/1915	CA	8767498930	43341	105	cost
Ashleigh	Doughnut	F	9/9/1936	IA	14012416447	6804	84	cost
Thomas	Dough	M	5/1/1983	IA	3673056793	81444	38	cost
Todd	Dough	M	4/17/2027	TX	12368247951	22482	-6	cost
Asheley	Doe	F	7/9/1989	IA	5583357951	26915	32	cost
Alex	Doughnut	M	5/10/1963	VT	7815656545	80567	58	cost
Thomas	Do	M	10/10/1911	VT	2848558892	20592	109	cost
Alex	Crisp	F	4/7/1997	TX	2546347963	50000	24	cost
Alex	Doughnut	F	10/8/1947	TX	8597332665	64144	73	cost
Carman	Doughnut	F	7/26/1945	IA	1857453966	96695	75	cost
Thomas	Doughnut	M	7/13/2010	VT	5301237779	23708	11	cost
Ben	Doughnut	M	5/10/1989	IA	16422503771	82370	32	cost
Jim	Sourdough	M	1/26/1965	TX	3096936089	89365	56	cost
Todd	Fryer	M	10/12/2022	TX	6611953767	25828	-2	cost
Asheley	Fryer	F	10/2/1915	CA	8108906958	13478	105	cost
Carman	Crisp	F	4/19/2012	IA	5681106116	50403	9	cost
Thomas	Doughnut	M	12/7/1942	TX	8017392805	28136	78	cost
Alex	Do	F	8/29/1928	CA	15763336188	52102	92	cost
Lisa	Doughnut	F	8/4/1928	VT	8335663054	14103	92	cost
Carman	Dough	F	5/13/2026	IA	5135266680	50129	-5	cost
Lisa	Curler	F	4/5/1943	VT	3881011717	58864	78	cost
Alex	Doe	F	12/26/1912	TX	5506182311	39666	108	cost
Jim	Doughnut	M	10/24/1992	CA	2455151361	76433	28	cost
Alex	Dough	F	7/3/2025	VT	6221365523	38396	-4	cost
Lisa	Doughnut	F	2/27/2029	CA	5974573697	70760	-8	cost
Carman	Doe	F	9/8/2018	VT	5234303057	20740	2	cost
Asheley	Doughnut	F	6/27/2027	IA	17796852407	14094	-6	cost
Carman	Dough	F	10/30/2007	IA	15787034811	45707	13	cost
Carman	Doughnut	F	7/13/1971	CA	4258913634	81356	50	cost
Ashleigh	Doughnut	F	5/29/1912	CA	13966228243	55464	109	cost
Alex	Do	M	6/20/1918	IA	4593161490	59388	103	cost
Alex	Do	M	2/6/2006	VT	14651443804	34859	15	cost
Todd	Doughnut	M	1/24/1971	CA	6695338974	88213	50	cost
John	Sourdough	M	6/29/1925	TX	4984838992	46100	96	cost
Lisa	Dough	F	12/22/1939	IA	6816858917	8833	81	cost
Ashleigh	Crisp	F	12/14/1999	VT	4617454744	4089	21	cost
Thomas	Doughnut	M	5/21/1934	CA	1337872201	49770	87	cost
Thomas	Crisp	M	4/20/1971	VT	4594494081	1612	50	cost
Todd	Dough	M	6/6/1917	TX	3954902022	1849	104	cost
Carman	Crisp	F	3/12/2016	VT	7762174619	58313	5	cost
Ashleigh	Crisp	F	4/7/1993	TX	16513895531	97334	28	cost
Jim	Doe	M	4/22/1971	VT	3236148523	1901	50	cost
Thomas	Do	M	8/4/2011	CA	6245316249	99942	9	cost
Ashleigh	Doe	F	6/30/1967	TX	3445788549	9053	54	cost
Ashleigh	Do	F	10/14/1977	CA	7196828524	51598	43	cost
Ashleigh	Doughnut	F	9/21/1946	IA	4988551729	65975	74	cost
Alex	Curler	M	3/15/1996	IA	2145952920	26163	25	cost
Jim	Dough	M	1/14/1945	IA	6292035312	67747	76	cost
Ashleigh	Doughnut	F	4/26/1970	VT	5162646500	85766	51	cost
Alex	Sourdough	M	1/5/1968	CA	5106883152	63461	53	cost
Todd	Fryer	M	3/17/1933	TX	7188441574	46859	88	cost
Jim	Curler	M	2/25/2019	VT	5125833809	8655	2	cost
Carman	Dough	F	10/16/1953	CA	5472748747	60192	67	cost
Carman	Curler	F	3/17/2012	CA	2592431132	48067	9	cost
Ashleigh	Sourdough	F	12/19/2004	VT	16456296600	36397	16	cost
Ashleigh	Dough	F	7/5/2015	VT	3796821284	58545	6	cost
Ashleigh	Do	F	5/18/1980	CA	7658766256	68971	41	cost
Ashleigh	Do	F	7/27/1918	CA	2697033745	19833	102	cost
Lisa	Doe	F	12/27/1938	TX	8228547632	34179	82	cost
Lisa	Do	F	4/10/1935	IA	3033824509	33290	86	cost
Lisa	Sourdough	F	7/15/2019	CA	5476072313	29201	2	cost
Alex	Doe	F	4/26/1922	TX	8265621023	82132	99	cost
John	Sourdough	M	11/2/1916	CA	2071756923	64938	104	cost
Alex	Fryer	F	4/6/2031	TX	5637328763	18710	-10	cost
Carman	Do	F	1/30/1948	TX	5516995710	77709	73	cost
Jim	Doughnut	M	4/9/1992	VT	2948324318	25565	29	cost
Alex	Crisp	F	3/4/1995	VT	14346572849	40318	26	cost
Lisa	Sourdough	F	6/23/1912	CA	2158721234	99271	109	cost
Jim	Do	M	12/16/1937	IA	4684701767	9865	83	cost
Todd	Do	M	5/9/1964	VT	12311522653	13732	57	cost
Asheley	Do	F	5/17/1969	IA	18047918307	24832	52	cost
Carman	Curler	F	5/30/1915	CA	5454753798	16140	106	cost
Ashleigh	Doughnut	F	5/10/1917	CA	17861611990	54857	104	cost
Ben	Crisp	M	12/4/1933	VT	3558961164	13270	87	cost
Alex	Dough	F	9/22/1998	TX	14265111785	57666	22	cost
Alex	Crisp	M	2/26/1913	VT	4365791752	48160	108	cost
Carman	Curler	F	7/25/2016	VT	7895304687	19503	4	cost
Ben	Doughnut	M	10/28/1975	VT	1275813960	22587	45	cost
Ashleigh	Do	F	10/19/1928	TX	5375676763	85373	92	cost
Lisa	Do	F	8/11/1918	VT	18235386935	64603	102	cost
Alex	Crisp	M	10/18/2023	CA	2363195202	19367	-3	cost
Jim	Doe	M	2/25/1919	TX	16283416866	42976	102	cost
Todd	Doe	M	2/25/1991	TX	2421256524	34577	30	cost
Ben	Sourdough	M	1/4/1930	TX	2283721782	79704	91	cost
Ben	Crisp	M	9/25/2014	IA	6325445263	15411	6	cost
John	Fryer	M	11/1/1928	VT	4025276332	58775	92	cost
Jim	Fryer	M	11/23/2012	VT	1378003388	85656	8	cost
Alex	Doe	M	6/21/1989	CA	4963613694	55077	32	cost
Alex	Do	M	3/7/1918	IA	3848654078	97657	103	cost
Todd	Doughnut	M	7/29/1977	IA	17026978834	24233	43	cost
Ben	Doe	M	8/21/1925	IA	6457203142	61216	95	cost
John	Doe	M	11/30/2026	CA	8115721499	44618	-6	cost
Jim	Doe	M	6/3/2023	CA	1467301558	58206	-2	cost
Alex	Sourdough	F	2/13/2016	VT	2315128222	19330	5	cost
Lisa	Curler	F	9/13/2021	TX	4351105702	85356	-1	cost
Ashleigh	Doughnut	F	4/10/1975	CA	4418415197	37242	46	cost
Ashleigh	Fryer	F	2/6/1928	CA	5257197891	1938	93	cost
Asheley	Crisp	F	5/18/1980	TX	11385145964	22693	41	cost
Lisa	Curler	F	7/9/2021	IA	13814843793	12181	0	cost
Ben	Doughnut	M	12/18/1951	VT	1954495837	22680	69	cost
Todd	Doe	M	5/20/1916	CA	1831165333	80548	105	cost
Thomas	Sourdough	M	1/30/1959	TX	15554397905	3404	62	cost
Thomas	Sourdough	M	6/4/1966	CA	12047684814	19024	55	cost
Asheley	Sourdough	F	5/22/1971	VT	5538157035	91855	50	cost
Jim	Doughnut	M	4/26/2022	CA	4971728815	22571	-1	cost
Todd	Doughnut	M	5/6/1940	CA	1138403134	36281	81	cost
Carman	Doe	F	1/19/1939	VT	5834294735	41480	82	cost
Ben	Doe	M	8/7/1949	VT	17805762392	55300	71	cost
Todd	Fryer	M	3/14/1937	CA	8251132279	50518	84	cost
Lisa	Curler	F	11/15/1929	CA	16412842223	30241	91	cost
Thomas	Do	M	6/17/2010	CA	5437145159	87179	11	cost
Alex	Fryer	M	7/2/1974	IA	2218005428	59706	47	cost
Asheley	Doe	F	4/11/1987	IA	1041155092	99901	34	cost
Asheley	Curler	F	8/10/1983	TX	1525357846	24256	37	cost
Thomas	Dough	M	3/24/1940	IA	7152536930	93110	81	cost
John	Dough	M	4/20/2007	CA	8404347554	9578	14	cost
Alex	Fryer	M	12/14/1932	VT	6927677151	66639	88	cost
Ashleigh	Dough	F	7/5/2020	CA	2894047407	19487	1	cost
Lisa	Fryer	F	11/14/2030	CA	4275661924	12879	-10	cost
Carman	Crisp	F	6/14/1948	VT	4948145179	30446	73	cost
Alex	Fryer	M	1/27/2030	TX	13262215528	72946	-9	cost
Lisa	Curler	F	4/17/1917	VT	7505591999	51587	104	cost
Jim	Doughnut	M	12/2/1946	IA	3614085533	45091	74	cost
Ashleigh	Sourdough	F	4/21/1982	CA	14275722771	65069	39	cost
Alex	Doughnut	F	5/9/1978	TX	2362953581	86649	43	cost
Alex	Doughnut	M	10/29/1998	IA	1793693319	13759	22	cost
Asheley	Sourdough	F	9/20/2012	CA	3042218178	95906	8	cost
John	Crisp	M	4/20/1930	VT	3633445262	82022	91	cost
Thomas	Dough	M	11/12/1925	IA	2931384295	7111	95	cost
John	Doe	M	3/30/1983	TX	4541075960	96165	38	cost
Ashleigh	Do	F	10/28/2020	CA	8831185676	34930	0	cost
Ashleigh	Do	F	2/25/1961	CA	11357717582	65263	60	cost
Ashleigh	Crisp	F	4/6/1933	CA	7771912409	3962	88	cost
Carman	Dough	F	10/30/1960	VT	8262066369	41560	60	cost
Carman	Fryer	F	5/8/1946	VT	8647825852	23358	75	cost
Thomas	Dough	M	7/1/1938	VT	5737733755	8238	83	cost
John	Sourdough	M	5/13/1937	TX	7823345135	36695	84	cost
Jim	Dough	M	11/21/2024	VT	1262928416	81202	-4	cost
Todd	Dough	M	5/13/1978	TX	5347747272	48415	43	cost
Thomas	Dough	M	8/3/2020	CA	8405987397	63816	0	cost
Thomas	Doughnut	M	4/23/2011	CA	3088956157	85773	10	cost
Carman	Sourdough	F	8/7/1917	TX	3186286267	28883	103	cost
Ben	Crisp	M	3/31/1912	VT	15258004989	67687	109	cost
Todd	Sourdough	M	5/26/1917	IA	15447053512	49920	104	cost
Alex	Crisp	M	8/21/1997	CA	4345083045	75907	23	cost
Lisa	Do	F	8/15/1976	CA	14657036897	3896	44	cost
John	Do	M	8/30/2010	TX	16685814588	38273	10	cost
John	Dough	M	8/10/1968	VT	2473385948	93997	52	cost
Ashleigh	Doe	F	6/29/1991	TX	13176948573	3535	30	cost
Alex	Dough	M	11/9/1943	VT	2522598120	28732	77	cost
Todd	Crisp	M	8/14/1962	TX	5956074057	37729	58	cost
Asheley	Sourdough	F	7/12/1946	TX	4114232793	98994	75	cost
Ben	Sourdough	M	10/28/1975	TX	1504647546	45396	45	cost
Ben	Curler	M	8/23/2005	IA	1601387988	48256	15	cost
Ashleigh	Sourdough	F	9/20/2000	CA	1082978542	22689	20	cost
Ben	Dough	M	6/9/1954	CA	17282738431	30425	67	cost
Carman	Dough	F	7/28/1931	CA	13452218814	56356	89	cost
Lisa	Fryer	F	5/23/1918	VT	14813094825	87175	103	cost
Lisa	Sourdough	F	7/29/1916	IA	15841592479	67881	104	cost
Alex	Dough	F	5/20/2031	VT	3074945766	56555	-10	cost
Carman	Fryer	F	3/1/1944	VT	3927113424	64856	77	cost
John	Do	M	8/15/1945	IA	7113122051	32551	75	cost
Carman	Sourdough	F	3/28/1982	IA	4228477980	54469	39	cost
Lisa	Crisp	F	7/9/2013	CA	4853975262	68628	8	cost
Ben	Doughnut	M	2/5/2018	IA	4876645193	22108	3	cost
Alex	Crisp	F	7/11/1920	TX	3043477466	64911	101	cost
Thomas	Doughnut	M	2/4/2005	CA	13528647343	8565	16	cost
Jim	Do	M	3/24/1962	CA	11406826310	53833	59	cost
Thomas	Doughnut	M	11/20/1932	IA	16482408182	35553	88	cost
Carman	Do	F	3/30/1962	IA	1676528026	79459	59	cost
Asheley	Curler	F	10/7/1914	CA	6658341648	51964	106	cost
Carman	Sourdough	F	3/19/1981	CA	1933058538	10738	40	cost
Ben	Sourdough	M	9/5/1982	CA	15935107109	56067	38	cost
Carman	Curler	F	12/13/1913	IA	17342266999	16090	107	cost
Alex	Curler	F	4/12/1914	TX	5926565633	61545	107	cost
Asheley	Do	F	11/21/2002	VT	8294688495	83225	18	cost
Ashleigh	Dough	F	3/10/1970	CA	5075503567	80445	51	cost
Ben	Curler	M	1/17/2004	CA	1371491809	76510	17	cost
Asheley	Doughnut	F	10/7/1941	TX	15775627674	15205	79	cost
Carman	Doe	F	11/4/1954	VT	3511404975	84909	66	cost
Alex	Curler	M	4/27/2022	CA	4394203989	24420	-1	cost
Ben	Fryer	M	12/26/1955	VT	3094714969	78442	65	cost
Todd	Sourdough	M	2/5/2025	TX	3972706661	19133	-4	cost
Alex	Doughnut	M	7/27/2023	TX	5522817946	16129	-3	cost
Ben	Curler	M	11/2/1998	IA	15541538205	14329	22	cost
Alex	Do	F	2/10/1952	VT	5101775623	6044	69	cost
Alex	Dough	M	1/23/1941	TX	13992953039	68504	80	cost
John	Doe	M	6/23/1992	VT	3426664089	34876	29	cost
Ben	Crisp	M	2/17/1930	VT	6428186067	64854	91	cost
Carman	Fryer	F	1/8/1990	CA	13538486519	43709	31	cost
Alex	Dough	F	1/30/1976	IA	16295817827	30122	45	cost
John	Doughnut	M	8/31/2007	CA	17407374643	90765	13	cost
Todd	Crisp	M	1/18/1972	IA	4515894779	24322	49	cost
Alex	Dough	F	7/22/1996	VT	7005665161	17946	25	cost
Ashleigh	Doe	F	10/19/1922	TX	3327393253	48615	98	cost
Jim	Dough	M	12/12/1977	TX	5445323353	42290	43	cost
Lisa	Doughnut	F	1/21/1982	IA	4897997290	66784	39	cost
Carman	Doughnut	F	12/12/1930	IA	6715106883	17093	90	cost
Lisa	Do	F	1/11/1931	TX	16367136613	85192	90	cost
Alex	Crisp	F	7/30/1916	TX	4418045017	86547	104	cost
Lisa	Curler	F	7/12/1928	CA	2265323778	26960	93	cost
Lisa	Curler	F	11/5/2012	CA	8106206458	23783	8	cost
Thomas	Fryer	M	1/27/2016	IA	1817764521	72206	5	cost
Carman	Fryer	F	9/29/1935	IA	12522495933	82314	85	cost
John	Do	M	12/12/1958	VT	2441734897	17179	62	cost
Lisa	Doe	F	9/15/2023	IA	3517508441	72393	-3	cost
Carman	Doe	F	10/29/1986	VT	7786678477	84537	34	cost
Ashleigh	Sourdough	F	3/17/2004	TX	13776616193	63123	17	cost
Ashleigh	Dough	F	6/26/2007	VT	2617365399	13348	14	cost
Ben	Fryer	M	4/15/1978	IA	6275552489	9381	43	cost
Ashleigh	Doe	F	3/23/1995	VT	1926254694	51840	26	cost
Lisa	Curler	F	5/3/1920	VT	3144543982	89404	101	cost
Ben	Crisp	M	2/21/2008	VT	5452801325	22023	13	cost
Asheley	Crisp	F	11/9/1967	IA	7922583363	27403	53	cost
Ben	Curler	M	11/13/2014	TX	4598082552	92963	6	cost
John	Crisp	M	1/18/1983	IA	6362054483	59410	38	cost
Asheley	Curler	F	1/6/1923	TX	1307646092	77924	98	cost
Todd	Sourdough	M	8/29/1983	IA	4128988761	33490	37	cost
Ashleigh	Sourdough	F	8/8/2030	VT	7418722137	74759	-10	cost
Alex	Doughnut	F	7/30/1971	VT	5815972154	52009	49	cost
Ben	Do	M	5/24/2018	TX	5248814275	92825	3	cost
Lisa	Doe	F	4/25/1971	CA	3322756383	77986	50	cost
Thomas	Crisp	M	12/23/1926	TX	3848348571	58333	94	cost
Carman	Curler	F	6/1/1965	CA	12741805937	42916	56	cost
Jim	Doe	M	8/13/1991	IA	4912564954	43800	29	cost
Todd	Curler	M	2/22/1947	VT	7625954611	90336	74	cost
Todd	Curler	M	11/29/1922	TX	4477414741	73285	98	cost
Ashleigh	Doe	F	5/26/1953	IA	1841913080	66113	68	cost
Alex	Doughnut	M	8/16/1958	CA	17547272582	42932	62	cost
John	Doughnut	M	6/30/1933	TX	6624718433	84154	88	cost
Todd	Dough	M	4/29/2023	CA	7612411654	30790	-2	cost
Thomas	Fryer	M	12/1/1951	CA	5121855800	44307	69	cost
John	Do	M	1/6/1956	VT	15392246400	74932	65	cost
Lisa	Fryer	F	4/16/1982	VT	8575883261	8449	39	cost
Todd	Doe	M	7/28/1913	TX	5326926916	86717	107	cost
Alex	Dough	F	11/25/1924	VT	17598571638	51497	96	cost
Carman	Doe	F	2/23/1989	CA	11815152711	75530	32	cost
Asheley	Doughnut	F	7/6/1918	VT	2048098076	68983	103	cost
Lisa	Doe	F	1/23/2015	VT	12158935237	57476	6	cost
Carman	Dough	F	1/13/1922	IA	6988064556	55451	99	cost
Todd	Crisp	M	8/13/2022	TX	8807724355	26036	-2	cost
John	Crisp	M	2/24/2021	CA	4673758967	39191	0	cost
Ben	Dough	M	11/18/1966	CA	3308535070	22081	54	cost
Carman	Doe	F	10/12/1922	TX	4261898481	64585	98	cost
Thomas	Curler	M	6/29/1949	VT	4935234970	63980	72	cost
Ashleigh	Sourdough	F	8/25/1957	IA	5832607016	65538	63	cost
Carman	Doughnut	F	7/14/1999	IA	2048865604	85560	22	cost
Alex	Doughnut	M	3/8/1995	TX	4837444471	1516	26	cost
Alex	Fryer	F	7/19/1956	IA	4588991077	16884	65	cost
Todd	Dough	M	10/25/2004	TX	18684025658	99807	16	cost
Lisa	Do	F	4/26/2023	CA	2537575386	55785	-2	cost
John	Doughnut	M	5/25/2015	CA	2221464551	42633	6	cost
Jim	Do	M	11/5/1937	TX	1007877351	56338	83	cost
Ashleigh	Sourdough	F	11/20/2011	IA	5762126373	90433	9	cost
Carman	Fryer	F	4/10/1944	CA	1868728054	92599	77	cost
Carman	Sourdough	F	12/7/1920	TX	4218328570	32208	100	cost
Lisa	Crisp	F	11/10/2018	IA	6457373833	26805	2	cost
Asheley	Do	F	2/13/1929	TX	16325394634	62782	92	cost
Asheley	Curler	F	4/15/1914	CA	1378475092	66850	107	cost
Asheley	Doe	F	3/24/1959	VT	5752802208	60292	62	cost
Alex	Doughnut	M	3/8/1989	CA	2922733925	84890	32	cost
Ashleigh	Curler	F	7/6/1987	IA	4216715869	60729	34	cost
Jim	Doe	M	5/21/1992	IA	17431721601	44622	29	cost
Ben	Curler	M	1/28/1942	IA	3765122245	72718	79	cost
Asheley	Dough	F	7/23/1932	CA	7851718558	22729	89	cost
Ashleigh	Crisp	F	7/10/1915	CA	7048543108	99993	106	cost
Asheley	Curler	F	3/26/2012	VT	2085023710	5945	9	cost
Ben	Crisp	M	8/6/2008	IA	4611304797	94076	12	cost
Ben	Sourdough	M	8/20/1983	CA	5967552820	51778	37	cost
Alex	Curler	M	9/16/1928	TX	15146827921	53101	92	cost
Carman	Doughnut	F	1/5/1922	CA	11782236733	68109	99	cost
Carman	Curler	F	8/30/1964	VT	7361444734	65669	56	cost
Ben	Doughnut	M	7/15/1940	VT	5695327819	96825	81	cost
Todd	Curler	M	9/6/1999	IA	4136141152	36081	21	cost
Jim	Crisp	M	5/3/1955	IA	4872708290	55519	66	cost
Jim	Do	M	11/25/1970	VT	7967947154	64363	50	cost
Carman	Doughnut	F	7/6/2018	VT	3891762921	67337	3	cost
Ashleigh	Crisp	F	9/25/1985	CA	4194462257	15570	35	cost
Ashleigh	Crisp	F	10/4/1925	IA	6497163566	22729	95	cost
Alex	Sourdough	F	6/8/1923	IA	12356836358	57028	98	cost
Thomas	Sourdough	M	9/24/2029	VT	15721084071	27114	-9	cost
Alex	Sourdough	F	2/5/1941	CA	13864316862	68160	80	cost
Asheley	Sourdough	F	4/6/1947	IA	13221073561	14692	74	cost
Alex	Curler	F	10/12/2017	VT	2848051895	23338	3	cost
Alex	Sourdough	F	2/28/1939	VT	15978717482	64976	82	cost
